ResourceID,External Cross Reference Source,External Cross Reference Number,External Cross Reference Notes,Information Source Title,Date of Origination,Description,Description Type,Statement of Responsibility,Publisher,Bibliographic Source Type,Notes,Subject,Date of Origination,Language,Right Note,Right Type,0
37E20E02-D1F3-4CED-9CD9-560D4FFC7A0B,Lincoln Heritage Database (Sources),1779,,"""Wigford House, Brayford Wharf, Lincoln. Archaeological Evaluation""",2003,,,"""Pullen, R.""","""Lindsey Archaeological Services""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2003,,,,7
37E6352D-D42B-4163-9AD8-7711935BDF5C,Lincoln Heritage Database (Sources),1421,,"""Structural Survey of Cathedral Close Wall, Pottergate, Lincoln""",1998,,,"""Mouraille, R. and Trimble, D.""","""Archaeological Project Services""",Building Recording Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/query.cfm""",,1998,,,,7
37E769FD-67B8-4D8C-9384-6DB508134391,Lincoln Heritage Database (Sources),856,,"""The Drapers Dictionary""",1886,,,"""Beck, S. W.""",,Volume,,,1886,,,,9
383B965F-A986-4067-9636-CD72DEB7AF45,Lincoln Heritage Database (Sources),1997,,"""City of Lincoln Directory""",1905,,,,"""J. W. Ruddock""",Volume,,,1905,,,,9
385E8928-D713-437F-B41C-E088D3E7B470,Lincoln Heritage Database (Sources),112,,"""Summary of pottery dating evidence""",1980,,,"""Darling, Margaret J.""","""Council for British Archaeology""",Monograph,,,1980,,,,8
38A3DB15-D2C7-4C9A-A385-4AEAE977EAC6,Lincoln Heritage Database (Sources),2838,,"""A Brief History of Chad Varah House: County Hospital, Theological College and University.""",,,,,,Volume,"""Digital copy in LHD Sources file.""",,,,,,11
38B02B1C-2BA9-4D42-A471-F1CE0376C934,Lincoln Heritage Database (Sources),2800,,"""The Greetwell Ironstone Mines""",2010,,,"""Squires, S.""","""Society for Lincolnshire History and Archaeology""",Article,,,2010,,,,8
38C2BDDD-D2E5-48D0-A896-7CBD6DA0C00C,Lincoln Heritage Database (Sources),230,,"""Georgian Lincoln""",1966,,,"""Hill, J. W. F.""","""Cambridge University Press""",Volume,,,1966,,,,8
38D6EDD2-385F-48D4-B90F-541FB4E12012,Lincoln Heritage Database (Sources),2039,,"""Extracts of letters from Mr T Sympson, T.o Brown Willis...concerning the remains of a Roman Hypocaustum or Sweating-Room, discovered underground at Lincoln, Anno 1739""",,,,"""Sympson, T.""","""Royal Society""",Article,"""Digital copy in LHD Sources file.""",,,,,,9
38E76C21-4660-4F71-823D-8D9871EBBAB6,Lincoln Heritage Database (Sources),1619,,"""Lincoln: The Coach House, Deloraine Court, James Street""",1998,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1998,,,,9
38F0B62B-7AD2-405D-A62E-4FC23DBE7DD7,Lincoln Heritage Database (Sources),1367,,"""Lincoln: Great Northern Terrace""",1996,,,"""Field, N. and George, I.""","""Society for Lincolnshire History and Archaeology""",Article,,,1996,,,,8
39043BD4-4B2C-4B2D-BEE7-2D1DA165BE52,Lincoln Heritage Database (Sources),2813,,"""Lincoln: Otters Cottages""",2010,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2010,,,,8
390F6B94-4062-4967-82A0-470911B4AF71,Lincoln Heritage Database (Sources),4342,,"""Lincolnshire Life""",1973,,,,,Journal,,,1973,,,,10
391C431A-BFA6-4D9A-B0F0-2F060092CDB0,Lincoln Heritage Database (Sources),2296,,"""29 Steep Hill, Lincoln.  Archaeological Watching Brief""",2008,,,"""Jarvis, M.""","""Mike Jarvis Archaeological Services""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2008,,,,7
39623273-CCD9-4EF9-9F97-6BE8DF6F1432,Lincoln Heritage Database (Sources),3019,,"""93 Nettleham Road, Lincoln. Archaeological Investigation Report""",2006,,,"""Williams, S.""","""PCAS Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2006,,,,7
39725176-FF25-40DA-92B3-DFFB5293FEC4,Lincoln Heritage Database (Sources),1168,,"""A few words on towers and spires""",1879,,,"""Anderson, C. H. C.""","""Archaeological Institute of Great Britain and Ireland""",Article,"""Digital copy in LHD Sources file.""",,1879,,,,7
39CC7FDC-FAC8-4131-8731-5BAD10D09DDA,Lincoln Heritage Database (Sources),1676,,"""Extension to The Bromhead Hospital, Nettleham Road, Lincoln, Archaeological Watching Brief""",2001,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2001,,,,7
39D33492-638B-49DF-8CDB-D9742041E8FB,Lincoln Heritage Database (Sources),517,,"""Hawhill, Swanpool""",1981,,,"""White, A. J.""","""Society for Lincolnshire History and Archaeology""",Article,,,1981,,,,8
39E61F9F-9DAF-4F00-9F68-710240FC8ABC,Lincoln Heritage Database (Sources),2111,,"""Results of Archaeological Evaluation: Land at Carline Road, Lincoln, Lincolnshire.""",2007,,,"""M & M Archaeological Services""","""M & M Archaeological Services""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2007,,,,7
39EF7379-113C-454E-B60C-E9428C9A2EBB,Lincoln Heritage Database (Sources),2396,,"""The Founding Fathers of the City School, Lincoln""",1995,,,"""Mills, D.""","""Society for Lincolnshire History and Archaeology""",Article,,,1995,,,,8
3A1E3361-607A-4591-997F-99390C36A6E7,Lincoln Heritage Database (Sources),1782,,"""The Former Falstaff Public House, 270 High Street. Archaeological Evaluation.""",2002,,,"""Trimble, R.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2002,,,,7
3A2A6254-E726-4FD7-8F2B-4241A464EDFB,Lincoln Heritage Database (Sources),2457,,"""Between Paradise and a rubbish dump""",2008,,,"""Johnson, C..""","""The Survey of Lincoln""",Article,,,2008,,,,8
3A39F8AA-5BA8-4AB6-A628-C1DC7E9CDF00,Lincoln Heritage Database (Sources),2395,,"""The Quarter Bells of Lincoln Cathedral""",1993,,,"""Ketteringham, J.""","""Society for Lincolnshire History and Archaeology""",Article,,,1993,,,,8
3A46927F-9E07-4183-B138-1A1CE9092BD5,Lincoln Heritage Database (Sources),4275,,"""Journal of Roman Studies 48""",1958,,,,"""Society for the Promotion of Roman Studies""",Journal,,,1958,,,,9
3A5357FE-0F28-4724-AAEC-1CD99F871172,Lincoln Heritage Database (Sources),4327,,"""Conservation Bulletin 56""",2007,,,,"""English Heritage""",Journal,,,2007,,,,9
3A72ED23-DB2A-412F-92F1-C2B08496932A,Lincoln Heritage Database (Sources),1020,,"""Harding House, 48-53 Steep Hill, Lincoln. Archive Report""",1995,,,"""Trimble, R.""",,Interim Report,,,1995,,,,9
3A736448-8359-459C-B3E0-781E25706902,Lincoln Heritage Database (Sources),95,,"""Glass""",1988,,,"""Cool, H. E. M. and Price, J.""","""Society for the Promotion of Roman Studies""",Article,,,1988,,,,8
3A86F250-744D-48CD-A698-D31CD5A56264,Lincoln Heritage Database (Sources),4404,,"""The Origins of the Anglo-Saxon Kingdoms""",1989,,,"""Bassett, S.""","""Leicester University Press""",Volume,,,1989,,,,8
3A881EC0-2FF6-49B1-832B-00109360C895,Lincoln Heritage Database (Sources),4193,,"""Archaeological Journal 16""",1859,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1859,,,,9
3A8EB93B-BAE4-4424-9114-0FA7DA2A7CA0,Lincoln Heritage Database (Sources),4076,,"""The Excavations at York. The ViKing, D.ig, The Archaeology of York, 14/4""",1983,,,"""Hall, R. A.""","""Council for British Archaeology for York Archaeological Trust""",Volume,,,1983,,,,8
3A975F38-27CB-4936-B195-B6C10F601162,Lincoln Heritage Database (Sources),500,,"""Silver Street""",1979,,,"""Wacher, J. S""","""Society of Antiquaries""",Article,,,1979,,,,8
3AD6B35D-0F40-4D63-9C0B-23AA7FDB0945,Lincoln Heritage Database (Sources),370,,"""Roman Wall Veneers""",1993,,,"""Mann, Jenny""","""City of Lincoln Archaeology Unit""",Article,,,1993,,,,8
3AE0BD08-AEE1-4EA4-B4F2-3C9E1EAF06A5,Lincoln Heritage Database (Sources),2675,,"""Archaeological Evaluation report: Trial Trenching in advance of the Lindongate redevelopment project (phase 2), Lincoln, Lincolnshire""",2010,,,"""Brook, K. and Allen, M.""","""Allen Archaeological Associates""",Evaluation Report,"""Digital copy in LHD Sources file.""",,2010,,,,7
3AE58694-1C34-4518-B786-1C9537438C3E,Lincoln Heritage Database (Sources),2612,,"""Eastcliff House""",2010,,,"""Smith, M.""","""The Survey of Lincoln""",Article,,,2010,,,,8
3AF29EA2-FF25-40CC-A702-D3CFEAE85E8E,Lincoln Heritage Database (Sources),704,,"""Romano-British Cremations from St Stephens Cemetery, St Albans""",,,,"""McKinley, J. I.""","""St Albans Museum""",Report,,,,,,,10
3B2E0BD2-0AC9-404A-A6EA-5131BCA9B993,Lincoln Heritage Database (Sources),371,,"""Medieval ridge tile from Lincoln""",1975,,,"""Marjoram, J. and Moore, C. N.""","""Society for Lincolnshire History and Archaeology""",Article,,,1975,,,,8
3B3CCEE4-4E8D-498B-ADC0-71E0FEEADE50,Lincoln Heritage Database (Sources),140,,"""Lincoln Castle Service Trenching. Archaeological Recording Report""",1993,,,"""Donel, L.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,,,1993,,,,8
3B45A4A9-58A1-466E-BCCC-9440BA080D02,Lincoln Heritage Database (Sources),4375,,"""Associated Architectural Societies, Reports and papers 21""",1896,,,,"""Associated Architectural Societies""",Journal,,,1896,,,,9
3B45BF0C-74C1-434A-891B-7EA81E3B9F1A,Lincoln Heritage Database (Sources),2301,,"""A Biographical Dictionary of British Architects 1600-1840""",2008,,,"""Colvin, Howard""","""Yale University Press""",Volume,,,2008,,,,8
3B6E2D17-28B3-4F9C-ADBF-55995F807040,Lincoln Heritage Database (Sources),60,,"""The Place-Names of Lincolnshire. Part 1: The place names of the county of the City of Lincoln""",1985,,,"""Cameron, Kenneth""","""English Place-Name Society""",Volume,,,1985,,,,8
3B7349B0-AC0E-43C9-9676-AE3BEFAE5696,Lincoln Heritage Database (Sources),2404,,"""The Parish Church of St Michael on the Mount, Lincoln""",1998,,,"""Jacob, W.""","""Society for Lincolnshire History and Archaeology""",Article,"""Digital copy in LHD Sources file.""",,1998,,,,7
3B73D1EC-F60B-4E4A-939C-6ED77EE35B44,Lincoln Heritage Database (Sources),884,,"""Glossary of pottery terms""",1968,,,"""Healey, R. H.""","""Unpublished""",Volume,,,1968,,,,8
3B93AE23-A74D-4AA1-9E78-1AA1FA89F4FA,Lincoln Heritage Database (Sources),575,,"""Report on mortar samples taken from wall""",1991,,,"""Construction Materials Testing Ltd.""","""Unpublished""",Report,,,1991,,,,8
3B9CB39B-23A2-4210-BFF5-279E9924C594,Lincoln Heritage Database (Sources),1572,,"""Lincoln; Moments in Time""",2000,,,"""Washbourn, P./ Lincolnshire Echo Newspapers""","""The Breedon Books Publishing Company""",Volume,,,2000,,,,8
3BC3BC8F-2B5C-4E4C-A59F-50237CFFBC38,Lincoln Heritage Database (Sources),865,,"""The Pre-Romanesque church of St-Riquier: the documentary evidence""",1977,,,"""Parsons, D.""",,Article,,,1977,,,,9
3BC9B026-FF78-45E8-A8CC-995393B5E764,Lincoln Heritage Database (Sources),2787,,"""Lincoln: Lucy Tower, Lincoln Castle""",2009,,,"""Bennet, M.""","""Society for Lincolnshire History and Archaeology""",Article,,,2009,,,,8
3BFB49C6-C374-42D9-B733-A18C94C96A29,Lincoln Heritage Database (Sources),2175,,"""Results of an Archaeological Watching Brief on land to the northwest of Nettleham Road, Lincoln""",2008,,,"""Griffiths, M.""","""M & M Archaeological Services""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2008,,,,7
3BFF1CBF-845E-46E0-8EE8-5BB8DB5663A4,Lincoln Heritage Database (Sources),880,,"""Pottery and Tile""",1991,,,"""Cherry, J.""",,Volume,,,1991,,,,9
3C1C5A9F-15D6-459E-B765-1FD46CB28717,Lincoln Heritage Database (Sources),638,,"""Animal bones from a series of sites""",1988,,,"""Scott, S.""","""Unpublished""",Report,,,1988,,,,8
3C22C00E-5157-4BBA-83E1-DB681894C546,Lincoln Heritage Database (Sources),1792,,"""Coins of the Roman Period Found in Lincolnshire (Part 1)""",1910,,,"""Smith, A.""","""Lincoln City and County Museum""",Volume,,,1910,,,,8
3C27108B-E47C-4A19-B0D2-CF82AB552CA1,Lincoln Heritage Database (Sources),137,,"""Central Library""",1992,,,"""Donel, Lisa""","""City of Lincoln Archaeology Unit""",Article,,,1992,,,,8
3C37462E-406C-46F1-866D-3F9C1B1C76C8,Lincoln Heritage Database (Sources),2068,,"""The Cow Paddle, Lincoln 1855. A plan, a cemetery, a boiling copper and a furnace""",2007,,,"""Mills, D.""","""Society for Lincolnshire History and Archaeology""",Article,,,2007,,,,8
3C3F3051-A6D9-4ABD-9CED-AFAAF3E5675E,Lincoln Heritage Database (Sources),1998,,"""City of Lincoln Directory""",1907,,,,"""J. W. Ruddock""",Volume,,,1907,,,,9
3C408BE4-86A4-48B8-BEB4-844F8BCE3ECC,Lincoln Heritage Database (Sources),4370,,"""Associated Architectural Societies, Reports and papers 15""",1879,,,,"""Associated Architectural Societies""",Journal,,,1879,,,,9
3C4D0607-6980-4DF2-9980-CA928136FFC7,Lincoln Heritage Database (Sources),874,,"""Medieval Pottery in Staffordshire, AD800-1600: A Review""",1995,,,"""Ford, D. A.""","""City Museum & Art Gallery""",Volume,,,1995,,,,8
3C8F779F-6CB6-4935-AD33-6F6D2CDFB30C,Lincoln Heritage Database (Sources),94,,"""City of Lincoln and District Directory""",1895,,,"""Cook""","""W. J. Cook & Co.""",Volume,,,1895,,,,8
3CA2EE2F-7A71-449F-B2ED-C4749E51B011,Lincoln Heritage Database (Sources),1983,,"""Historic Town Plans of Lincoln 1610-1920""",2004,,,"""Mills, D. and Wheeler, R.""","""Lincoln Record Society""",Volume,"""In association with The Survey of Lincoln""",,2004,,,,7
3CB941A5-42F7-4E7A-9DAF-00AE23570835,Lincoln Heritage Database (Sources),1306,,"""71  Bailgate, Lincoln.  Archive Report.""",1995,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Interim Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1995,,,,7
3CD6583E-F9E5-4D82-8500-B05E77C2AADF,Lincoln Heritage Database (Sources),431,,"""The East Midlands in the early Middle Ages""",1985,,,"""Stafford, P.""","""Leicester University Press""",Volume,,,1985,,,,8
3CE5EAE7-E786-4D1C-9E0F-CC405A8FB15C,Lincoln Heritage Database (Sources),4089,,"""Proceedings of Lincolnshire Topographical Society 1""",1843,,,,"""Lincolnshire Topographical Society""",Journal,,,1843,,,,9
3CF78E48-A3D3-470B-87E2-8B76561FD063,Lincoln Heritage Database (Sources),2425,,"""Origins, to the end of the Roman period""",2000,,,"""Jones, M. J.""","""The Survey of Lincoln""",Article,,,2000,,,,8
3CFA4A22-79AE-4A1A-BDB7-5EAE942AD2FA,Lincoln Heritage Database (Sources),2094,,"""Land at Wavell Drive, Lincoln. Archaeological Evaluation Report""",2007,,,"""Savage, S.""","""PCAS Archaeology""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2007,,,,7
3D0EB455-C67C-48B1-A375-25A6565B25A7,Lincoln Heritage Database (Sources),2752,,"""Land adjacent to Nursery Grove, Lincoln. Scheme of Archaeological Monitoring and Recording""",2012,,,"""Hobson, M. S.""","""PCAS Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2012,,,,7
3D1E36B4-DD85-4261-A970-8EF4A8E1E6D0,Lincoln Heritage Database (Sources),2006,,"""46 South Park, Lincoln. Archaeological Watching Brief""",2006,,,"""Jarvis, M.""","""Mike Jarvis Archaeological Services""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2006,,,,7
3D523259-2B5F-459A-B497-D67D2E43F1D4,Lincoln Heritage Database (Sources),4213,,"""Archaeological Journal 50""",1893,,,,"""Archaeological Institute of Great Britain and Ireland""",Journal,,,1893,,,,9
3D6286EC-F7CE-409C-9F87-B36BF71590AF,Lincoln Heritage Database (Sources),969,,"""Brayford Wharf East. Level III Archive Report""",,,,"""Guy, C. J""",,Interim Report,,,,,,,11
3D7E1242-18DB-47D7-8332-6C78A592E3BD,Lincoln Heritage Database (Sources),1706,,"""Greestone Centre, De Montford University, Lindum Road, Lincoln: Landscaping and External Works. Archaeological Watching Brief""",2002,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,2002,,,,7
3D9BD01C-A0E1-426B-A119-7D3E0AA8C323,Lincoln Heritage Database (Sources),2997,,"""St Marks Street, Lincoln, Lincolnshire. Archaeological Watching Brief""",2013,,,"""Burgess, A.""","""Wessex Archaeology""",Watching Brief Report,"""Digital copy in LHD Sources file.""",,2013,,,,7
3DA4A0C8-980A-49C6-82D9-5440FAB5AF38,Lincoln Heritage Database (Sources),1079,,"""Wm. Morrison new Supermarket, Tritton Road, Lincoln. Archaeological Watching Brief. Archive Report""",1992,,,"""Hockley, J.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,,,1992,,,,8
3DB32DF5-AED4-4C89-A31C-FFC0C1FF2E22,Lincoln Heritage Database (Sources),2267,,"""Notes on the Medieval Altars and Chapels in Lincoln Cathedral""",1962,,,"""Binnall,  P. B. G.""","""Society of Antiquaries""",Article,,,1962,,,,8
3DE2A529-8898-4E20-B5C3-5F37020BDF4A,Lincoln Heritage Database (Sources),243,,"""Proposed Ropewalk to Carholme Road Link. Archaeological evaluation of geotechnical trial pits""",1992,,,"""Hockley, J.""","""City of Lincoln Archaeology Unit""",Evaluation Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1992,,,,7
3DEE77C8-8893-4A83-AB37-C6B4EA0EA281,Lincoln Heritage Database (Sources),1136,,"""Abbeys and Priories""",1990,,,"""Coppack, G.""","""Batsford/English Heritage""",Volume,,,1990,,,,8
3DF968F4-4B4D-4418-B6BD-4E24BA137BEC,Lincoln Heritage Database (Sources),449,,"""Lincoln Cathedral""",1989,,,"""Stocker, D. A.""","""Penguin Books""",Volume,,,1989,,,,8
3E0ACF9B-BCEE-4E3A-A9D5-70EAF6C3B6F3,Lincoln Heritage Database (Sources),298,,"""Archaeology in Lincoln""",1986,,,"""Jones, Michael J.""","""British Archaeological Association""",Article,,,1986,,,,8
3E17C01A-BAFD-4A21-80B9-19EB79FC39E2,Lincoln Heritage Database (Sources),65,,"""The Roman well at St Paul-in-the-Bail""",1984,,,"""Camidge, K.""","""Lincoln Archaeological Trust""",Article,,,1984,,,,8
3E274240-91F2-451D-818A-609813DFC331,Lincoln Heritage Database (Sources),905,,"""The fifth Gerald Dunning Memorial Lecture: Potters and Pots""",1986,,,"""Le Patourel, J.""","""Medieval Pottery Research Group""",Article,,,1986,,,,8
3E4B8FBC-9B6C-43C0-9711-16A2023AB1EC,Lincoln Heritage Database (Sources),249,,"""Lawn Kitchen Garden""",1993,,,"""Hooper, Janet""","""City of Lincoln Archaeology Unit""",Article,,,1993,,,,8
3E5DFB56-38DF-432B-BDAB-CC3877FA3A64,Lincoln Heritage Database (Sources),1273,,"""Land Between Dixon Street and Coulson Road.  Archaeological Investigation.""",1996,,,"""Wragg, K.""","""City of Lincoln Archaeology Unit""",Watching Brief Report,"""http://archaeologydataservice.ac.uk/archives/view/greylit/""",,1996,,,,7
3EC2AA72-A923-4D6F-AD0E-FA6830ABE9EE,Lincoln Heritage Database (Sources),4320,,"""Architects Journal""",1922,,,,,Journal,,,1922,,,,10
3EC8F905-868E-496D-8B2F-5A8A5274634B,Lincoln Heritage Database (Sources),1634,,"""Lincoln: University student residence phase II""",1998,,,,"""Society for Lincolnshire History and Archaeology""",Article,,,1998,,,,9
3ED780FB-A660-4593-8EF2-AD17EF6A31CC,Lincoln Heritage Database (Sources),854,,"""The cloth industry in East Anglia""",1972,,,"""Pilgrim, J. E.""",,Volume,,,1972,,,,9
3EE5E8E8-B507-4519-A04E-5893276FA424,Lincoln Heritage Database (Sources),31,,"""Roman Lincoln""",1938,,,"""Baker, F. T.""",,Publication,,,1938,,,,9
3EE7A04A-3233-4D56-89F2-0FD5255A2FA9,Lincoln Heritage Database (Sources),4060,,"""Roman Life and Art in Britain, British Archaeological Reports British Series, 41""",1977,,,"""Henig, M. & Munby, J.""","""British Archaeological Reports""",Serial,,,1977,,,,8
