ResourceID,External Cross Reference Number,External Cross Reference Source,External Cross Reference Notes,Primary Reference Number Type,Activity Name,Name Type,Activity_Name_2,Name_Type_2,Activity Type,Description,Description Type,Start Date,End Date,xcoord,ycoord,External_Xref_Source_2,External_Xref_2,Compiler,Date of Compilation,Date of Last Update,wkt_point,wkt_poly
44e3ea33-78a9-4806-b76d-d970958b5d6f,10386,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at 9-10 Bailgate""",Primary,"""9-10 Bailgate""",Site Name,BUILDING SURVEY,"""The history of the plot was examined, and buildings surveyed, as part of The Survey of Ancient Houses in Lincoln.  Survey no. S112""",Summary,1970-01-01,1996-04-30,497634,371868,LAO,,John Herridge,2008-04-23,,POINT (-0.538678711936691 53.2348801444673),
44e7f468-5284-4f4b-a3da-12fbf712c6f5,10764,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Brayford South""",Primary,"""Land to the south of Brayford Wharf North""",Site Name,BOREHOLE SURVEY,"""Auger transect across the site of the Marina, Brayford South, consisting of a line of eight boreholes. BH6""",Summary,2007-06-14,2007-06-15,496936,371245,Lincoln City and County Museum,2007.115,John Herridge,2008-11-27,,POINT (-0.549321910893264 53.229409608547),
451285d1-2d6c-44c7-8622-a95c79e602f5,389,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Drury Lane""",Primary,"""13 Drury Lane""",Site Name,WATCHING BRIEF,"""A water trench was observed showing the area much disturbed by the pipe trench which was then sealed by road make-up and road. No finds but some dressed stone in backfill of trench""",Summary,1991-01-24,1991-01-24,497507,371740,Lincoln City and County Museum,,Michael Dore,1994-12-01,2013-09-18,POINT (-0.540619902682804 53.2337532530128),
451285d1-2d6c-44c7-8622-a95c79e602f5,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.540605 53.233761,-0.540635 53.23376,-0.540633 53.233751,-0.540604 53.233752,-0.540605 53.233761)))"
452e66d7-9697-4de3-aec3-7a43a752b4ec,9619,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Anchor Street""",Primary,"""Anchor Street""",Site Name,BOREHOLE SURVEY,"""Archaeological monitoring and recording (Watching Brief) during the second phase of excavation of geotechnical test pits (the first phase was in March 2004, site code ANSB04). Twenty-six pits were monitored (Trial pits 22-50) and the results of seven boreholes BH 7-9, 11-14). Borehole one of seven; BH7. Deposits of concrete sand and ash with brick inclusions overlay the natural sands""",Summary,2004-10-28,2004-12-22,497208,370609,Lincoln City and County Museum,2004.234,John Herridge,2006-02-22,,POINT (-0.545442368426334 53.2236449197619),
45304046-b64f-4f71-8789-d08b5318d214,4221,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Hartsholme Country Park""",Primary,"""Prial Drain""",Site Name,PHOTOGRAPHIC SURVEY,"""The brook was recorded and photographed as part of 1998 Industrial Archaeology Survey project.""",Summary,1998-07-08,1998-07-08,494209,369221,Lincoln City and County Museum,,John Herridge,1998-07-30,,POINT (-0.590756743580521 53.2117117407828),
45329e21-fb9d-498a-8ee1-a2498532006f,7891,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Bailgate""",Primary,"""Westgate Water Mains Replacement""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) of trenches excavated during relining and reconfiguration of water mains. Trench three of 48. Trench 3, Bailgate, 0.9m x 1.4m. The trenching cut through clay containing fragments of brick and tile.""",Summary,2002-04-26,2002-10-10,497651,371853,Lincoln City and County Museum,2002.235,John Herridge,2004-01-05,2010-03-11,POINT (-0.538428694980254 53.2347422347059),
45389a8c-9eeb-42d9-9ad9-68dda85c5f48,7713,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Anchor Street""",Primary,"""Former Anchor Street Works""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during geotechnical survey at the Former Anchor Street Works Test Pit 9 of 11.""",Summary,2002-10-29,2002-10-30,497173,370623,Lincoln City and County Museum,2002.468,John Herridge,2003-05-13,,POINT (-0.54596216471992 53.2237771170829),
4540e720-0aa2-4b95-afd0-c123c854b255,9687,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Cathedral Street""",Primary,"""Cathedral Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of pits to locate suitable pile positions. Additional area on the west side of the Abbey Building.""",Summary,2003-10-08,2003-11-19,497976,371476,Lincoln City and County Museum,2003.288,John Herridge,2006-02-23,2009-01-05,POINT (-0.533676973493736 53.2312947828911),
454965e0-af15-4644-babb-c46a32529aa8,9829,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at Wellington Street""",Primary,"""Old Stables""",Site Name,BUILDING SURVEY,"""Level 1 Building Recording in advance of conversion to residential use.""",Summary,2006-11-01,1931-11-06,496639,371603,Lincoln City and County Museum,,John Herridge,2006-12-07,,POINT (-0.553661112122966 53.2326806243936),
45628031-8c58-44c0-abad-a724f59f4607,238,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Carholme Road/Moor Street""",Primary,"""Carholme Road/Moor Street junction""",Site Name,WATCHING BRIEF,"""This trench for a mains water pipe was observed to depths reaching 0.50m. Natural was seen to occur at approx 0.20m below present road surface and no archaeological deposits were present""",Summary,1990-01-31,1990-01-31,496580,371589,Lincoln City and County Museum,,Michael Dore,1994-11-25,2013-09-18,POINT (-0.55454894991028 53.2325655391181),
457ad209-8376-4699-beda-84dbea190469,9292,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Monks Road""",Primary,"""Lincoln College""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of foundation trenches for the construction of a new reception building and lift shaft. Excavation and part-shuttering had already taken place by the time archaeologists were able to be present. Evidence of the 19th-century cattle market was recorded but earlier levels were inaccessible.""",Summary,2005-07-21,2005-07-22,498069,371426,Lincoln City and County Museum,2005.69,John Herridge,2005-10-03,,POINT (-0.532299603659241 53.2308283488022),
457ad209-8376-4699-beda-84dbea190469,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.532244 53.230868,-0.532258 53.230868,-0.532283 53.230869,-0.532347 53.230914,-0.532346 53.230948,-0.532389 53.230951,-0.532394 53.230926,-0.532421 53.23092,-0.532421 53.230904,-0.532412 53.230886,-0.532396 53.230871,-0.532446 53.230844,-0.532393 53.23081,-0.532345 53.230836,-0.532312 53.230827,-0.532289 53.23082,-0.532262 53.230814,-0.532245 53.230812,-0.532244 53.23083,-0.532244 53.230868)))"
458fd0bb-8e8b-46f1-ade5-726e42772296,9578,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Broadgate""",Primary,"""Former Petrol Filling Station""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of eight geotechnical test pits. Test Pit 1. Planned, but not excavated, as on the site of the yet-to-be-demolished Wheatsheaf/O Rourkes PH""",Summary,2005-12-12,2005-12-13,497807,371254,Lincoln City and County Museum,2006.19,John Herridge,2006-02-07,2009-01-21,POINT (-0.536275899584644 53.2293310246856),
45aea575-6870-4751-b496-10da33299059,8823,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Anchor Street""",Primary,"""Anchor Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) carried out in conjunction with 24 machine-excavated geotechnical test pits and six boreholes. Test Pit 18 of 24. A concrete floor overlay a layer of ash and brick (0.9m thick in total), which sealed a services cut. This overlay a layer of sandy soil (undated)""",Summary,2004-03-16,2004-03-18,497156,370613,Lincoln City and County Museum,2004.74,John Herridge,2005-02-23,,POINT (-0.54621975086564 53.2236903627894),
45b6566c-c762-4100-8243-0a0e0bf269f0,10282,Lincoln Heritage Database,,Investigative Activity,"""Trial Trench at Lower Long Leys Road""",Primary,"""Proposed New Cemetery""",Site Name,TRIAL TRENCH,"""Archaeological Evaluation of proposed site of cemetery, consisting of eight Trenches. Trench 2. 10m x 1.6m x 0.35m deep.  Traces of the playing field landscaping were noted, below topsoil.""",Summary,2007-10-04,2007-10-12,496160,373203,Lincoln City and County Museum,2007.19,John Herridge,2008-04-15,,POINT (-0.560352392790967 53.2471449893534),
45b6566c-c762-4100-8243-0a0e0bf269f0,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.560326 53.247115,-0.560396 53.247194,-0.560418 53.247187,-0.560347 53.247108,-0.560326 53.247115)))"
45b6eb11-e22f-4619-9b0b-b2304a8f7acd,9469,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 5 Lindum Road""",Primary,"""5 Lindum Road""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of a new drainage trench for rear offices. Only modern disturbance was noted, but there was evidence of a demolished brick wall.""",Summary,2005-12-05,2005-12-05,497775,371481,Lincoln City and County Museum,2005.258,John Herridge,2006-01-05,,POINT (-0.536685551912609 53.2313767033262),
45b6eb11-e22f-4619-9b0b-b2304a8f7acd,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.536695 53.231397,-0.536695 53.231391,-0.536682 53.231379,-0.536685 53.231379,-0.536685 53.231373,-0.536671 53.231373,-0.536672 53.231379,-0.536676 53.231379,-0.536695 53.231397)))"
45be7757-d024-4d42-bedb-823431b78adc,1074,Lincoln Heritage Database,,Investigative Activity,"""Excavation at West Parade/Motherby Hill""",Primary,"""West Parade""",Site Name,EXCAVATION,"""Area 7 of ten. Trench VII""",Summary,1971-06-01,1971-10-01,497347,371558,Lincoln City and County Museum,139.99,Michael Dore,1995-01-12,2013-09-10,POINT (-0.543071679378508 53.2321471318886),
45be7757-d024-4d42-bedb-823431b78adc,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.543136 53.232132,-0.543146 53.232111,-0.54303 53.232093,-0.543023 53.232114,-0.543136 53.232131,-0.543136 53.232132)))"
45cb4dcb-4390-47f4-b254-624652a2a474,4346,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Breedon Drive""",Primary,"""Mains Relay, Ermine East""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during installation of water mains pipes at a depth of 1m. No archaeological deposits were revealed .""",Summary,1995-10-02,1995-10-31,496808,373250,Lincoln City and County Museum,,John Herridge,1998-12-22,2013-09-18,POINT (-0.550630229175972 53.2474497025679),
45d91070-75be-43cd-9cc9-1cac64062957,4119,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Rosemary Lane""",Primary,"""Chesters works [former]""",Site Name,PHOTOGRAPHIC SURVEY,"""The building was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-09,1998-06-09,497968,371333,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.533840677908175 53.2300112773422),
45dc9ec1-bb46-46af-8465-9b57d8d97c5d,10866,Lincoln Heritage Database,,Investigative Activity,"""Evaluation at 74 Newport""",Primary,"""Land at 74 Newport""",Site Name,EVALUATION,"""Archaeological evaluation in advance of residential development. Phases 1 and 2, consisting of three trenches, Trenches 1-3.""",Summary,2008-03-10,2008-09-19,497687,372618,Lincoln City and County Museum,2008.39,John Herridge,2008-11-19,2009-05-11,POINT (-0.537655251097859 53.2416098158841),
45e8ed9d-ced4-4fe4-9bdc-410d12a428e6,3266,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at """,Primary,"""Birchwood Farm""",Site Name,BOREHOLE SURVEY,"""MAU borehole""",Summary,1990-01-01,1997-12-31,490740,374620,,,John Herridge,1998-01-26,2006-12-21,POINT (-0.641150289158629 53.2608313884446),
45e8f28a-c3e5-4eae-8c7d-7b133c1649f2,78,Lincoln Heritage Database,,Investigative Activity,"""Excavation at High Street""",Primary,"""East Midlands Electricity showroom, 191 High Street""",Site Name,EXCAVATION,"""Excavation site""",Summary,1992-02-27,1992-05-12,497451,371025,Lincoln City and County Museum,2005.2,Michael Dore,1995-01-18,2013-09-13,POINT (-0.541676925292627 53.2273385993733),
4607e082-259a-46c2-a724-903897faf558,5025,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Waterside North""",Primary,"""Slipper Baths, Waterside North""",Site Name,TEST PIT,"""Archaeological Recording and Observation in conjunction with geotechnical investigations. Trial pit two of two. Trial Pit 2""",Summary,2000-07-06,2000-07-12,497735,371160,Lincoln City and County Museum,2000.162,John Herridge,2000-07-25,,POINT (-0.537382884347833 53.2284995868176),
460e8051-f668-4382-824d-2d5869d7aabf,7919,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Carline Road""",Primary,"""Westgate Water Mains Replacement""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) of trenches excavated during relining and reconfiguration of water mains. Trench thirty-one of 48. Trench 27, Carline Road. The road overlay limestone rubble over natural grey/brown clay.""",Summary,2002-04-26,2002-10-10,497143,371882,Lincoln City and County Museum,2002.235,John Herridge,2004-01-05,2010-03-11,POINT (-0.546028147352411 53.2350958700953),
461dada0-0498-4f3a-9cf0-8077d2ea7921,3232,Lincoln Heritage Database,,Investigative Activity,"""Excavation at The Park/Orchard Street""",Primary,"""The Park - Interval tower""",Site Name,EXCAVATION,"""Excavation report""",Summary,1970-01-01,1972-12-31,497331,371449,,102.99,John Herridge,1997-06-18,2013-09-10,POINT (-0.543344541469087 53.2311705966648),
462443a1-f8e8-44b6-a49d-beb2b5517e34,10304,Lincoln Heritage Database,,Investigative Activity,"""Building Survey at Castle Hill""",Primary,"""8 & 9 Castle Hill""",Site Name,BUILDING SURVEY,"""Survey of the building as part of the Lincoln Cathedral and Close Conservation Plan""",Summary,2000-01-01,2001-12-31,497634,371823,,,John Herridge,2008-04-17,,POINT (-0.538692482515175 53.2344757797543),
462923e7-d874-40b2-a9e5-c366ba422359,807,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at Holmes/Ropewalk/Carholme Road/Brayford Way""",Primary,"""Ropewalk/Carholme Road Link""",Site Name,BOREHOLE SURVEY,"""Area 11 of thirty nine. Borehole B7A""",Summary,1992-01-20,1993-12-31,496850,371183,Lincoln City and County Museum,41.98,Michael Dore,1996-02-05,2013-09-16,POINT (-0.550628584475185 53.2288681472591),
462cf0e1-600b-4147-b947-9271c9812ebd,8977,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 2A Thomas Street""",Primary,"""2A Thomas Street""",Site Name,WATCHING BRIEF,"""Voluntary observation on foundation trenches for a dwelling after report of find of human skull. Large quantities of 19th-century pottery and bottle glass were also found.""",Summary,2005-08-09,2005-08-09,498317,371384,,,John Herridge,2005-08-09,,POINT (-0.52859862781802 53.2304051551325),
462cfb1d-d44b-4a0a-b506-6dc790982ada,87,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Boultham Park Road""",Primary,"""Earls Park, Boultham Park Road""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) on groundworks for housing development. Owing to waterlogging and late notification to CLAU of commencement of work, resulting in site being open to weather and effects of groundworks, no archaeological deposits were observed. Several fragments of apparently Roman pottery, however, were recovered from spoil heaps .""",Summary,1994-11-11,1995-01-27,496630,369697,Lincoln City and County Museum,165.94,Michael Dore,1994-11-11,2000-01-12,POINT (-0.554372791696394 53.2155550202656),
463a9645-d408-4543-957d-56c86b98964c,10276,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Ruston Way""",Primary,"""Ruston Way""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of eight geotechnical trial pits, TP 1-8 and three boreholes CP 1-3, in advance of construction of part of Brayford Enterprise Park. CP1; no structures or archaeological features were recorded. Natural sand was at 3.00m AOD, overlain by modern material.""",Summary,2008-01-04,2008-01-04,496645,371031,Lincoln City and County Museum,2008.34,John Herridge,2008-04-15,,POINT (-0.553744471723369 53.2275395711848),
4646d86b-6017-453f-a9b3-a032ee33ef74,8970,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 1a Gibbeson Street""",Primary,"""Warehouse, 1a Gibbeson Street""",Site Name,WATCHING BRIEF,"""Voluntary Observation of groundworks for a wall, part of a conversion of a former warehouse to apartments.""",Summary,2005-07-08,2005-07-08,497245,371604,Lincoln City and County Museum,,John Herridge,2005-07-13,2005-08-19,POINT (-0.54458521546132 53.2325791446151),
4647274e-1d50-493c-9361-ba06cf49d01a,7751,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 88-94 Dixon Street/Upper Witham""",Primary,"""88-94 Dixon Street""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) and environmental sampling in advance of the construction of 7 dwellings. Pit 6 of 6. Pit 6.""",Summary,2003-03-31,2003-04-01,496963,370129,Lincoln City and County Museum,2003.115,John Herridge,2003-05-23,2009-01-19,POINT (-0.549256536004171 53.2193763783846),
